epoch,jacc_coef,learning_rate,loss,val_jacc_coef,val_loss
33,0.1488112360239029,9.999999747378752e-05,0.1488112360239029,0.14374294877052307,0.14374294877052307
34,0.15054111182689667,9.999999747378752e-05,0.15054112672805786,0.14442071318626404,0.14442071318626404
35,0.1427670419216156,9.999999747378752e-05,0.14276696741580963,0.18074986338615417,0.1807498186826706
36,0.14255520701408386,9.999999747378752e-05,0.1425550878047943,0.2695883810520172,0.269588440656662
37,0.13574230670928955,9.999999747378752e-05,0.13574236631393433,0.2154112160205841,0.21541111171245575
38,0.14780084788799286,9.999999747378752e-05,0.14780069887638092,0.13529974222183228,0.13529975712299347
39,0.14475573599338531,9.999999747378752e-05,0.14475573599338531,0.16802114248275757,0.16802115738391876
40,0.15202049911022186,9.999999747378752e-05,0.15202058851718903,0.14735497534275055,0.14735496044158936
41,0.1390438675880432,9.999999747378752e-05,0.1390438675880432,0.13824725151062012,0.13824725151062012
42,0.14674870669841766,9.999999747378752e-05,0.14674872159957886,0.15384088456630707,0.15384091436862946
43,0.14018957316875458,9.999999747378752e-05,0.14018958806991577,0.15990233421325684,0.15990233421325684
44,0.1411590278148651,9.999999747378752e-05,0.1411590725183487,0.15981464087963104,0.15981461107730865
45,0.13597285747528076,9.999999747378752e-05,0.13597285747528076,0.1387939751148224,0.1387939602136612
46,0.14754651486873627,9.999999747378752e-05,0.14754649996757507,0.11960458755493164,0.11960461735725403
47,0.1310325562953949,9.999999747378752e-05,0.13103243708610535,0.17813418805599213,0.17813415825366974
48,0.1404014378786087,9.999999747378752e-05,0.14040140807628632,0.1506168097257614,0.15061677992343903
49,0.1326962113380432,9.999999747378752e-05,0.13269609212875366,0.11395135521888733,0.11395131796598434
50,0.12264235317707062,9.999999747378752e-05,0.12264236062765121,0.2628050446510315,0.26280513405799866
51,0.13532117009162903,9.999999747378752e-05,0.1353212147951126,0.12272995710372925,0.12272996455430984
52,0.1337491124868393,9.999999747378752e-05,0.13374918699264526,0.14151138067245483,0.14151135087013245
53,0.13241800665855408,9.999999747378752e-05,0.13241805136203766,0.16796842217445374,0.16796842217445374
54,0.1395484060049057,9.999999747378752e-05,0.13954845070838928,0.15721836686134338,0.15721838176250458
55,0.13447114825248718,9.999999747378752e-05,0.13447116315364838,0.12673911452293396,0.12673914432525635
56,0.13225261867046356,9.999999747378752e-05,0.1322525590658188,0.20779256522655487,0.20779255032539368
57,0.11629579961299896,9.999999747378752e-05,0.11629578471183777,0.16256943345069885,0.16256943345069885
58,0.12919223308563232,9.999999747378752e-05,0.12919224798679352,0.125065878033638,0.1250658929347992
59,0.12688244879245758,9.999999747378752e-05,0.1268824189901352,0.11463861167430878,0.11463858187198639
60,0.12649846076965332,9.999999747378752e-05,0.1264985352754593,0.1381860226392746,0.13818606734275818
61,0.12590278685092926,9.999999747378752e-05,0.12590278685092926,0.1532909870147705,0.15329094231128693
62,0.11854974180459976,9.999999747378752e-05,0.11854968219995499,0.23044335842132568,0.23044335842132568
63,0.13383686542510986,9.999999747378752e-05,0.1338368058204651,0.40416616201400757,0.404166042804718
64,0.12440530210733414,9.999999747378752e-05,0.12440536916255951,0.11764144897460938,0.11764144152402878
65,0.11610133200883865,6.999999459367245e-05,0.11610119044780731,0.1486383080482483,0.14863832294940948
66,0.12346561998128891,6.999999459367245e-05,0.12346570193767548,0.10886554419994354,0.10886552184820175
67,0.11407259851694107,6.999999459367245e-05,0.11407260596752167,0.10237635672092438,0.10237634927034378
68,0.11246159672737122,6.999999459367245e-05,0.11246155202388763,0.11021427810192108,0.11021426320075989
69,0.12290199846029282,6.999999459367245e-05,0.1229020282626152,0.2140972912311554,0.21409739553928375
70,0.11826253682374954,6.999999459367245e-05,0.11826250702142715,0.11225791275501251,0.1122579574584961
71,0.11820456385612488,6.999999459367245e-05,0.11820457875728607,0.15249218046665192,0.15249216556549072
72,0.11888768523931503,6.999999459367245e-05,0.11888768523931503,0.1376701146364212,0.1376701444387436
73,0.11221283674240112,6.999999459367245e-05,0.11221274733543396,0.13505594432353973,0.13505592942237854
74,0.1086384728550911,6.999999459367245e-05,0.1086384728550911,0.09748002141714096,0.09748007357120514
75,0.10706573724746704,6.999999459367245e-05,0.10706577450037003,0.11857040971517563,0.11857040971517563
76,0.11384426057338715,6.999999459367245e-05,0.11384432017803192,0.13021306693553925,0.13021299242973328
77,0.11078793555498123,6.999999459367245e-05,0.11078784614801407,0.09640001505613327,0.09640001505613327
78,0.11035720258951187,6.999999459367245e-05,0.11035709083080292,0.15434707701206207,0.15434704720973969
79,0.10588725656270981,6.999999459367245e-05,0.10588725656270981,0.09792914986610413,0.09792913496494293
80,0.10827998071908951,6.999999459367245e-05,0.10828001797199249,0.11614608764648438,0.11614608019590378
81,0.1122678890824318,6.999999459367245e-05,0.11226785182952881,0.13949325680732727,0.13949330151081085
82,0.11080238968133926,6.999999459367245e-05,0.11080232262611389,0.10400941222906113,0.10400938242673874
83,0.11429296433925629,6.999999459367245e-05,0.11429298669099808,0.3241198658943176,0.3241199553012848
84,0.11184265464544296,6.999999459367245e-05,0.11184265464544296,0.10202977061271667,0.10202983021736145
85,0.10543936491012573,6.999999459367245e-05,0.10543932020664215,0.09836484491825104,0.09836487472057343
86,0.11547382920980453,6.999999459367245e-05,0.11547373980283737,0.11331675201654434,0.11331678181886673
87,0.10476673394441605,6.999999459367245e-05,0.10476676374673843,0.10092080384492874,0.10092084109783173
88,0.10571325570344925,6.999999459367245e-05,0.10571329295635223,0.1219809502363205,0.12198095768690109
89,0.10181375592947006,6.999999459367245e-05,0.10181371867656708,0.11567791551351547,0.11567790061235428
90,0.10930407047271729,6.999999459367245e-05,0.1093040257692337,0.12416042387485504,0.12416049093008041
91,0.09529147297143936,6.999999459367245e-05,0.09529139846563339,0.10534678399562836,0.10534677654504776
92,0.10292606055736542,6.999999459367245e-05,0.10292615741491318,0.09866837412118912,0.09866838902235031
93,0.10405541956424713,4.8999994760379195e-05,0.10405541956424713,0.1016089916229248,0.101609006524086
94,0.09675339609384537,4.8999994760379195e-05,0.09675335884094238,0.11366676539182663,0.11366681009531021
95,0.10506853461265564,4.8999994760379195e-05,0.10506850481033325,0.10213232785463333,0.10213235020637512
96,0.1042354479432106,4.8999994760379195e-05,0.10423548519611359,0.1989584118127823,0.1989583671092987
97,0.10683298110961914,4.8999994760379195e-05,0.10683295130729675,0.09705225378274918,0.09705223888158798
98,0.09647277742624283,4.8999994760379195e-05,0.09647280722856522,0.09164997935295105,0.09164997935295105
99,0.10374075174331665,4.8999994760379195e-05,0.10374072939157486,0.09319105744361877,0.09319105744361877
100,0.10148338228464127,4.8999994760379195e-05,0.10148334503173828,0.10471586138010025,0.10471587628126144
101,0.10447950661182404,4.8999994760379195e-05,0.10447951406240463,0.0984843298792839,0.0984843447804451
102,0.10058120638132095,4.8999994760379195e-05,0.10058122128248215,0.10469888895750046,0.10469893366098404
103,0.10187971591949463,4.8999994760379195e-05,0.10187985002994537,0.09310487657785416,0.09310487657785416
104,0.1002974882721901,4.8999994760379195e-05,0.10029743611812592,0.09863666445016861,0.0986366793513298
105,0.09320514649152756,4.8999994760379195e-05,0.09320507198572159,0.10585270822048187,0.10585271567106247
106,0.10097244381904602,4.8999994760379195e-05,0.10097246617078781,0.09373567998409271,0.09373566508293152
107,0.10152072459459305,4.8999994760379195e-05,0.10152078419923782,0.10459864884614944,0.10459861904382706
108,0.09908362478017807,4.8999994760379195e-05,0.09908363968133926,0.1215742826461792,0.12157423049211502
109,0.09809036552906036,4.8999994760379195e-05,0.09809035062789917,0.09201174229383469,0.09201178699731827
110,0.10043364763259888,4.8999994760379195e-05,0.10043368488550186,0.21241344511508942,0.21241343021392822
111,0.10133948177099228,4.8999994760379195e-05,0.10133951902389526,0.11198364198207855,0.11198364198207855
112,0.103212371468544,4.8999994760379195e-05,0.1032123863697052,0.1007225289940834,0.10072255879640579
113,0.09530866146087646,4.8999994760379195e-05,0.09530863910913467,0.08942646533250809,0.08942648023366928
114,0.09476260840892792,4.8999994760379195e-05,0.09476269036531448,0.10716939717531204,0.10716937482357025
115,0.09773104637861252,4.8999994760379195e-05,0.09773100167512894,0.09515196084976196,0.09515190124511719
116,0.10459156334400177,4.8999994760379195e-05,0.104591503739357,0.08842528611421585,0.08842526376247406
117,0.09677727520465851,4.8999994760379195e-05,0.0967772826552391,0.14322006702423096,0.14322005212306976
118,0.10239937156438828,4.8999994760379195e-05,0.10239937901496887,0.20554609596729279,0.20554609596729279
119,0.09546247869729996,4.8999994760379195e-05,0.09546246379613876,0.12207461893558502,0.122074656188488
120,0.09674683958292007,4.8999994760379195e-05,0.09674680978059769,0.10029218345880508,0.10029221326112747
121,0.104711152613163,4.8999994760379195e-05,0.10471119731664658,0.11860700696706772,0.11860697716474533
122,0.09816373139619827,4.8999994760379195e-05,0.09816370159387589,0.12085320800542831,0.12085320800542831
123,0.09781984239816666,4.8999994760379195e-05,0.09781983494758606,0.11603613942861557,0.11603616178035736
124,0.09993477910757065,4.8999994760379195e-05,0.09993469715118408,0.08835046738386154,0.08835049718618393
125,0.10001938790082932,4.8999994760379195e-05,0.1000194102525711,0.10018306225538254,0.10018303990364075
126,0.09922581911087036,4.8999994760379195e-05,0.09922578930854797,0.0908702164888382,0.0908702090382576
127,0.10262887179851532,4.8999994760379195e-05,0.10262884199619293,0.09373586624860764,0.09373582899570465
128,0.09687743335962296,4.8999994760379195e-05,0.096877321600914,0.11262241005897522,0.11262242496013641
129,0.10381100326776505,4.8999994760379195e-05,0.10381102561950684,0.10082582384347916,0.10082580894231796
130,0.09628057479858398,4.8999994760379195e-05,0.0962805449962616,0.08849576115608215,0.08849570900201797
131,0.09531800448894501,4.8999994760379195e-05,0.0953180119395256,0.0904129222035408,0.09041287004947662
132,0.09059218317270279,3.4299995604669675e-05,0.09059219062328339,0.08853069692850113,0.08853066712617874
133,0.09883466362953186,3.4299995604669675e-05,0.09883469343185425,0.09608597308397293,0.09608598798513412
134,0.0899689793586731,3.4299995604669675e-05,0.0899689793586731,0.09047162532806396,0.09047164022922516
135,0.0953659638762474,3.4299995604669675e-05,0.0953659936785698,0.08567622303962708,0.08567620068788528
136,0.08832181245088577,3.4299995604669675e-05,0.08832177519798279,0.10207460820674896,0.10207459330558777
137,0.08772684633731842,3.4299995604669675e-05,0.08772691339254379,0.10344644635915756,0.10344644635915756
138,0.09072283655405045,3.4299995604669675e-05,0.09072282165288925,0.08724678307771683,0.08724677562713623
139,0.09162691980600357,3.4299995604669675e-05,0.09162690490484238,0.14110858738422394,0.14110861718654633
140,0.09172814339399338,3.4299995604669675e-05,0.09172818064689636,0.08527805656194687,0.08527806401252747
141,0.09486274421215057,3.4299995604669675e-05,0.09486271440982819,0.08718588203191757,0.08718589693307877
142,0.0926821157336235,3.4299995604669675e-05,0.0926821380853653,0.0876566544175148,0.08765667676925659
143,0.08476410061120987,3.4299995604669675e-05,0.08476410806179047,0.09161778539419174,0.09161780029535294
144,0.09486442804336548,3.4299995604669675e-05,0.0948643907904625,0.08548401296138763,0.08548403531312943
145,0.09198545664548874,3.4299995604669675e-05,0.09198553115129471,0.08628909289836884,0.08628910779953003
146,0.08643961697816849,3.4299995604669675e-05,0.08643963932991028,0.08701204508543015,0.08701204508543015
147,0.09385012090206146,3.4299995604669675e-05,0.09385012090206146,0.08378242701292038,0.08378241956233978
148,0.09013278782367706,3.4299995604669675e-05,0.09013275802135468,0.1764085292816162,0.17640851438045502
149,0.09126152098178864,3.4299995604669675e-05,0.09126153588294983,0.08583308011293411,0.0858331024646759
150,0.09158428758382797,3.4299995604669675e-05,0.09158427268266678,0.10545595735311508,0.10545593500137329
151,0.08352268487215042,3.4299995604669675e-05,0.08352266252040863,0.10587840527296066,0.10587841272354126
152,0.09087399393320084,3.4299995604669675e-05,0.09087405353784561,0.104325070977211,0.10432504862546921
153,0.0920100212097168,3.4299995604669675e-05,0.09201008826494217,0.08582912385463715,0.08582910150289536
154,0.09150957316160202,3.4299995604669675e-05,0.09150952845811844,0.08902659267187119,0.08902657777070999
155,0.09107496589422226,3.4299995604669675e-05,0.0910748764872551,0.08834076672792435,0.08834076672792435
156,0.08789509534835815,3.4299995604669675e-05,0.08789513260126114,0.08277290314435959,0.08277292549610138
157,0.08457498997449875,3.4299995604669675e-05,0.08457501977682114,0.0860702395439148,0.08607026189565659
158,0.08980874717235565,3.4299995604669675e-05,0.08980868756771088,0.10348926484584808,0.1034892126917839
159,0.0892258733510971,3.4299995604669675e-05,0.08922581374645233,0.11770263314247131,0.11770264804363251
160,0.08830124884843826,3.4299995604669675e-05,0.08830125629901886,0.08458782732486725,0.08458783477544785
161,0.08750004321336746,3.4299995604669675e-05,0.08750008046627045,0.08367987722158432,0.08367987722158432
162,0.08536863327026367,3.4299995604669675e-05,0.08536870777606964,0.08504638820886612,0.08504635840654373
163,0.08404020220041275,3.4299995604669675e-05,0.08404023200273514,0.083229660987854,0.0832296758890152
164,0.08897330611944199,3.4299995604669675e-05,0.08897329121828079,0.08423342555761337,0.08423340320587158
165,0.09077534824609756,3.4299995604669675e-05,0.09077534079551697,0.08913031220436096,0.08913031965494156
166,0.08219484239816666,3.4299995604669675e-05,0.08219487220048904,0.08555091917514801,0.0855509340763092
167,0.09242740273475647,3.4299995604669675e-05,0.0924273207783699,0.08663490414619446,0.08663491159677505
168,0.09230653196573257,3.4299995604669675e-05,0.09230662137269974,0.09010205417871475,0.09010206162929535
169,0.08727499097585678,3.4299995604669675e-05,0.0872749611735344,0.08898498117923737,0.08898499608039856
170,0.0879238024353981,3.4299995604669675e-05,0.08792383223772049,0.08750078082084656,0.08750078827142715
171,0.09574822336435318,3.4299995604669675e-05,0.09574825316667557,0.08449168503284454,0.08449166268110275
172,0.08798249810934067,2.400999619567301e-05,0.08798251301050186,0.0849476009607315,0.08494758605957031
173,0.08831105381250381,2.400999619567301e-05,0.088311105966568,0.08474590629339218,0.08474592119455338
174,0.08575943112373352,2.400999619567301e-05,0.08575944602489471,0.08529885858297348,0.08529889583587646
175,0.08143215626478195,2.400999619567301e-05,0.08143210411071777,0.08260658383369446,0.08260656893253326
176,0.08166055381298065,2.400999619567301e-05,0.0816604420542717,0.09685713797807693,0.09685713797807693
177,0.0834297463297844,2.400999619567301e-05,0.0834297463297844,0.08373584598302841,0.08373583853244781
178,0.09059888869524002,2.400999619567301e-05,0.09059888124465942,0.11962249130010605,0.11962247639894485
179,0.08571528643369675,2.400999619567301e-05,0.08571536839008331,0.08366074413061142,0.08366071432828903
180,0.08345396816730499,2.400999619567301e-05,0.08345398306846619,0.09117777645587921,0.09117778390645981
181,0.08685488998889923,2.400999619567301e-05,0.08685488253831863,0.0817171037197113,0.0817171186208725
182,0.08598379045724869,2.400999619567301e-05,0.0859837457537651,0.08446084707975388,0.08446083962917328
183,0.08537781983613968,2.400999619567301e-05,0.0853777602314949,0.08368443697690964,0.08368443697690964
184,0.08390538394451141,2.400999619567301e-05,0.08390538394451141,0.08359438925981522,0.08359436690807343
185,0.08855307847261429,2.400999619567301e-05,0.08855302631855011,0.08632791042327881,0.0863279327750206
186,0.08459170162677765,2.400999619567301e-05,0.08459168672561646,0.08648685365915298,0.0864868313074112
187,0.0818740501999855,2.400999619567301e-05,0.08187408745288849,0.08855720609426498,0.08855719864368439
188,0.08035103976726532,2.400999619567301e-05,0.08035100996494293,0.08075575530529022,0.08075574040412903
189,0.08587054163217545,2.400999619567301e-05,0.08587056398391724,0.08298944681882858,0.08298943936824799
190,0.08515344560146332,2.400999619567301e-05,0.08515346795320511,0.08366350084543228,0.08366347849369049
191,0.07994504272937775,2.400999619567301e-05,0.07994502782821655,0.08312221616506577,0.08312223851680756
192,0.0847269669175148,2.400999619567301e-05,0.08472702652215958,0.07996637374162674,0.07996630668640137
193,0.08433449268341064,2.400999619567301e-05,0.08433448523283005,0.0817461609840393,0.08174613118171692
194,0.08368007838726044,2.400999619567301e-05,0.0836801528930664,0.07919581234455109,0.07919584214687347
195,0.0828106701374054,2.400999619567301e-05,0.0828106552362442,0.07972602546215057,0.07972606271505356
196,0.08633208274841309,2.400999619567301e-05,0.08633215725421906,0.08413471281528473,0.08413473516702652
197,0.08253022283315659,2.400999619567301e-05,0.08253028243780136,0.0893644168972969,0.08936440944671631
198,0.08346045017242432,2.400999619567301e-05,0.08346050977706909,0.08617482334375381,0.08617483079433441
199,0.08531177043914795,2.400999619567301e-05,0.08531184494495392,0.07886885106563568,0.07886885106563568
200,0.08408591151237488,2.400999619567301e-05,0.0840858668088913,0.09780198335647583,0.09780200570821762
201,0.08236034959554672,2.400999619567301e-05,0.08236034959554672,0.08280790597200394,0.08280789852142334
202,0.08314041048288345,2.400999619567301e-05,0.08314041793346405,0.0800480991601944,0.080048106610775
203,0.0837184265255928,2.400999619567301e-05,0.08371839672327042,0.07847216725349426,0.07847215235233307
204,0.08105147629976273,2.400999619567301e-05,0.08105141669511795,0.08107601851224899,0.0810760110616684
205,0.08390650898218155,2.400999619567301e-05,0.08390650898218155,0.08186984062194824,0.08186986297369003
206,0.08459459990262985,2.400999619567301e-05,0.08459462970495224,0.0797344446182251,0.0797344222664833
207,0.08759840577840805,2.400999619567301e-05,0.08759839087724686,0.08572090417146683,0.08572094142436981
208,0.08208223432302475,2.400999619567301e-05,0.08208227902650833,0.08096504211425781,0.08096503466367722
209,0.08506867289543152,2.400999619567301e-05,0.0850687175989151,0.07931721210479736,0.07931716740131378
210,0.08207786083221436,2.400999619567301e-05,0.08207786828279495,0.08089396357536316,0.08089393377304077
211,0.08147822320461273,2.400999619567301e-05,0.08147821575403214,0.08057021349668503,0.08057022839784622
212,0.08812735229730606,2.400999619567301e-05,0.08812737464904785,0.08117326349020004,0.08117330074310303
213,0.07906430214643478,2.400999619567301e-05,0.07906429469585419,0.08026494085788727,0.08026497066020966
214,0.07899292558431625,2.400999619567301e-05,0.07899291813373566,0.08406760543584824,0.08406759798526764
215,0.07990176975727081,2.400999619567301e-05,0.07990173250436783,0.07918183505535126,0.07918184250593185
216,0.0803881362080574,2.400999619567301e-05,0.08038806170225143,0.15183839201927185,0.15183840692043304
217,0.0791381374001503,2.400999619567301e-05,0.07913810014724731,0.07884375751018524,0.07884375005960464
218,0.0842641070485115,2.400999619567301e-05,0.08426406234502792,0.08535802364349365,0.08535803109407425
219,0.08482710272073746,1.6806996427476406e-05,0.08482713997364044,0.08212131261825562,0.082121342420578
220,0.08342618495225906,1.6806996427476406e-05,0.08342619240283966,0.0825086310505867,0.0825086236000061
221,0.08459576219320297,1.6806996427476406e-05,0.08459580689668655,0.07834509760141373,0.07834508270025253
222,0.0749986544251442,1.6806996427476406e-05,0.0749986320734024,0.08076884597539902,0.08076886087656021
223,0.07932808250188828,1.6806996427476406e-05,0.0793280377984047,0.08852723985910416,0.08852723240852356
224,0.0813121497631073,1.6806996427476406e-05,0.0813121348619461,0.08252228796482086,0.08252227306365967
225,0.08199003338813782,1.6806996427476406e-05,0.08199000358581543,0.07924281805753708,0.07924283295869827
226,0.08320198208093643,1.6806996427476406e-05,0.08320199698209763,0.07927507907152176,0.07927504181861877
227,0.08397889137268066,1.6806996427476406e-05,0.08397887647151947,0.08473487943410873,0.08473487943410873
228,0.07480137795209885,1.6806996427476406e-05,0.07480137795209885,0.07827343791723251,0.07827349007129669
229,0.07909046858549118,1.6806996427476406e-05,0.07909045368432999,0.07856579124927521,0.0785658061504364
230,0.07865628600120544,1.6806996427476406e-05,0.07865630835294724,0.1000027284026146,0.1000027135014534
231,0.0816865786910057,1.6806996427476406e-05,0.08168663084506989,0.07866358011960983,0.07866358011960983
232,0.07429493963718414,1.6806996427476406e-05,0.07429486513137817,0.0768861249089241,0.0768861249089241
233,0.07830405235290527,1.6806996427476406e-05,0.07830400764942169,0.08234629034996033,0.08234629780054092
234,0.07868340611457825,1.6806996427476406e-05,0.07868340611457825,0.08185642957687378,0.08185643702745438
235,0.07917878776788712,1.6806996427476406e-05,0.07917874306440353,0.07820571959018707,0.07820572704076767
236,0.07875777781009674,1.6806996427476406e-05,0.07875775545835495,0.07942119985818863,0.07942117750644684
237,0.08241624385118484,1.6806996427476406e-05,0.08241617679595947,0.08063237369060516,0.08063237369060516
238,0.07695682346820831,1.6806996427476406e-05,0.07695682346820831,0.08042332530021667,0.0804232805967331
239,0.08181751519441605,1.6806996427476406e-05,0.08181753009557724,0.07996449619531631,0.07996448129415512
240,0.07844952493906021,1.6806996427476406e-05,0.078449547290802,0.07626722007989883,0.07626719027757645
241,0.07552752643823624,1.6806996427476406e-05,0.07552748173475266,0.07817772775888443,0.07817773520946503
242,0.07701227813959122,1.6806996427476406e-05,0.07701223343610764,0.1094525158405304,0.10945253074169159
243,0.09126799553632736,1.6806996427476406e-05,0.09126798808574677,0.08159872889518738,0.08159872144460678
244,0.0794156938791275,1.6806996427476406e-05,0.0794157087802887,0.082206130027771,0.0822061076760292
245,0.07828057557344437,1.6806996427476406e-05,0.07828060537576675,0.08224871754646301,0.08224871754646301
246,0.08287481218576431,1.6806996427476406e-05,0.08287471532821655,0.07944473624229431,0.07944470643997192
247,0.08013006299734116,1.6806996427476406e-05,0.08013002574443817,0.07957547158002853,0.07957548648118973
248,0.07858525961637497,1.6806996427476406e-05,0.07858525961637497,0.07947342842817307,0.07947342097759247
249,0.07668808847665787,1.6806996427476406e-05,0.07668808847665787,0.07884474843740463,0.07884471863508224
250,0.07898759096860886,1.6806996427476406e-05,0.07898754626512527,0.07822530716657639,0.0782252848148346
